gene_disease_pmid_associations_154124,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154125,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154126,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154127,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154128,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154129,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154130,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154131,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154132,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154133,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154134,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154135,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154136,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154137,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154138,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154139,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154140,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154141,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154142,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154143,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154144,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154145,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154146,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154147,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154148,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154149,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154150,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154151,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154152,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154153,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154154,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154155,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154156,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154157,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154158,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154159,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154160,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
gene_disease_pmid_associations_154161,Heart_Ensembl_NCBI_Crosswalk_1434,TRUE
