mart_export_heart_1,Heart_Ensembl_NCBI_Crosswalk_1,TRUE
mart_export_heart_2,Heart_Ensembl_NCBI_Crosswalk_2,TRUE
mart_export_heart_3,Heart_Ensembl_NCBI_Crosswalk_3,TRUE
mart_export_heart_4,Heart_Ensembl_NCBI_Crosswalk_4,TRUE
mart_export_heart_5,Heart_Ensembl_NCBI_Crosswalk_5,TRUE
mart_export_heart_6,Heart_Ensembl_NCBI_Crosswalk_6,TRUE
mart_export_heart_7,Heart_Ensembl_NCBI_Crosswalk_7,TRUE
mart_export_heart_8,Heart_Ensembl_NCBI_Crosswalk_8,TRUE
mart_export_heart_9,Heart_Ensembl_NCBI_Crosswalk_9,TRUE
mart_export_heart_10,Heart_Ensembl_NCBI_Crosswalk_10,TRUE
mart_export_heart_11,Heart_Ensembl_NCBI_Crosswalk_11,TRUE
mart_export_heart_12,Heart_Ensembl_NCBI_Crosswalk_12,TRUE
mart_export_heart_13,Heart_Ensembl_NCBI_Crosswalk_13,TRUE
mart_export_heart_14,Heart_Ensembl_NCBI_Crosswalk_14,TRUE
mart_export_heart_15,Heart_Ensembl_NCBI_Crosswalk_15,TRUE
mart_export_heart_16,Heart_Ensembl_NCBI_Crosswalk_16,TRUE
mart_export_heart_17,Heart_Ensembl_NCBI_Crosswalk_17,TRUE
mart_export_heart_18,Heart_Ensembl_NCBI_Crosswalk_18,TRUE
mart_export_heart_19,Heart_Ensembl_NCBI_Crosswalk_19,TRUE
mart_export_heart_20,Heart_Ensembl_NCBI_Crosswalk_20,TRUE
mart_export_heart_21,Heart_Ensembl_NCBI_Crosswalk_21,TRUE
mart_export_heart_22,Heart_Ensembl_NCBI_Crosswalk_22,TRUE
mart_export_heart_23,Heart_Ensembl_NCBI_Crosswalk_23,TRUE
mart_export_heart_24,Heart_Ensembl_NCBI_Crosswalk_24,TRUE
mart_export_heart_25,Heart_Ensembl_NCBI_Crosswalk_25,TRUE
mart_export_heart_26,Heart_Ensembl_NCBI_Crosswalk_26,TRUE
mart_export_heart_27,Heart_Ensembl_NCBI_Crosswalk_27,TRUE
mart_export_heart_28,Heart_Ensembl_NCBI_Crosswalk_28,TRUE
mart_export_heart_29,Heart_Ensembl_NCBI_Crosswalk_29,TRUE
mart_export_heart_30,Heart_Ensembl_NCBI_Crosswalk_30,TRUE
mart_export_heart_31,Heart_Ensembl_NCBI_Crosswalk_31,TRUE
mart_export_heart_32,Heart_Ensembl_NCBI_Crosswalk_32,TRUE
mart_export_heart_33,Heart_Ensembl_NCBI_Crosswalk_33,TRUE
mart_export_heart_34,Heart_Ensembl_NCBI_Crosswalk_34,TRUE
mart_export_heart_35,Heart_Ensembl_NCBI_Crosswalk_35,TRUE
mart_export_heart_36,Heart_Ensembl_NCBI_Crosswalk_36,TRUE
mart_export_heart_37,Heart_Ensembl_NCBI_Crosswalk_37,TRUE
mart_export_heart_38,Heart_Ensembl_NCBI_Crosswalk_38,TRUE
mart_export_heart_39,Heart_Ensembl_NCBI_Crosswalk_39,TRUE
mart_export_heart_40,Heart_Ensembl_NCBI_Crosswalk_40,TRUE
mart_export_heart_41,Heart_Ensembl_NCBI_Crosswalk_41,TRUE
mart_export_heart_42,Heart_Ensembl_NCBI_Crosswalk_42,TRUE
mart_export_heart_43,Heart_Ensembl_NCBI_Crosswalk_43,TRUE
mart_export_heart_44,Heart_Ensembl_NCBI_Crosswalk_44,TRUE
mart_export_heart_45,Heart_Ensembl_NCBI_Crosswalk_45,TRUE
mart_export_heart_46,Heart_Ensembl_NCBI_Crosswalk_46,TRUE
mart_export_heart_47,Heart_Ensembl_NCBI_Crosswalk_47,TRUE
mart_export_heart_48,Heart_Ensembl_NCBI_Crosswalk_48,TRUE
mart_export_heart_49,Heart_Ensembl_NCBI_Crosswalk_49,TRUE
mart_export_heart_50,Heart_Ensembl_NCBI_Crosswalk_50,TRUE
mart_export_heart_51,Heart_Ensembl_NCBI_Crosswalk_51,TRUE
mart_export_heart_52,Heart_Ensembl_NCBI_Crosswalk_52,TRUE
mart_export_heart_53,Heart_Ensembl_NCBI_Crosswalk_53,TRUE
mart_export_heart_54,Heart_Ensembl_NCBI_Crosswalk_54,TRUE
mart_export_heart_55,Heart_Ensembl_NCBI_Crosswalk_55,TRUE
mart_export_heart_56,Heart_Ensembl_NCBI_Crosswalk_56,TRUE
mart_export_heart_57,Heart_Ensembl_NCBI_Crosswalk_57,TRUE
mart_export_heart_58,Heart_Ensembl_NCBI_Crosswalk_58,TRUE
mart_export_heart_59,Heart_Ensembl_NCBI_Crosswalk_59,TRUE
mart_export_heart_60,Heart_Ensembl_NCBI_Crosswalk_60,TRUE
mart_export_heart_61,Heart_Ensembl_NCBI_Crosswalk_61,TRUE
mart_export_heart_62,Heart_Ensembl_NCBI_Crosswalk_62,TRUE
mart_export_heart_63,Heart_Ensembl_NCBI_Crosswalk_63,TRUE
mart_export_heart_64,Heart_Ensembl_NCBI_Crosswalk_64,TRUE
mart_export_heart_65,Heart_Ensembl_NCBI_Crosswalk_65,TRUE
mart_export_heart_66,Heart_Ensembl_NCBI_Crosswalk_66,TRUE
mart_export_heart_67,Heart_Ensembl_NCBI_Crosswalk_67,TRUE
mart_export_heart_68,Heart_Ensembl_NCBI_Crosswalk_68,TRUE
mart_export_heart_69,Heart_Ensembl_NCBI_Crosswalk_69,TRUE
mart_export_heart_70,Heart_Ensembl_NCBI_Crosswalk_70,TRUE
mart_export_heart_71,Heart_Ensembl_NCBI_Crosswalk_71,TRUE
mart_export_heart_72,Heart_Ensembl_NCBI_Crosswalk_72,TRUE
mart_export_heart_73,Heart_Ensembl_NCBI_Crosswalk_73,TRUE
mart_export_heart_74,Heart_Ensembl_NCBI_Crosswalk_74,TRUE
mart_export_heart_75,Heart_Ensembl_NCBI_Crosswalk_75,TRUE
mart_export_heart_76,Heart_Ensembl_NCBI_Crosswalk_76,TRUE
mart_export_heart_77,Heart_Ensembl_NCBI_Crosswalk_77,TRUE
mart_export_heart_78,Heart_Ensembl_NCBI_Crosswalk_78,TRUE
