mart_export_cerebellum_2415,gene_disease_pmid_associations_382735,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382736,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382737,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382738,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382739,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382740,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382741,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382742,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382743,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382744,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382745,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382746,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382747,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382748,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382749,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382750,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382751,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382752,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382753,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382754,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382755,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382756,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382757,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382758,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382759,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382760,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382761,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382762,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382763,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382764,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382765,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382766,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382767,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382768,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382769,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382770,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382771,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382772,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382773,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382774,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382775,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382776,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382777,TRUE
mart_export_cerebellum_2415,gene_disease_pmid_associations_382778,TRUE
